url,title,imageurl,category,newname,time
https://laodong.vn/thoi-su/chong-tham-nhung-va-tieu-cuc-khong-co-vung-cam-khong-co-ngoai-le-986640.ldo,"Chống tham nhũng và tiêu cực: Không có vùng cấm, không có ngoại lệ",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986640/1-Tong-Bi-Thu-Nguyen-01.jpg?w=888&h=592&crop=auto&scale=both,Thời sự,laodong.vn,20/12/2021 | 17:25
https://laodong.vn/thoi-su/luc-luong-quan-doi-tren-tuyen-dau-phong-chong-dich-de-lai-hinh-anh-xuc-dong-986646.ldo,Lực lượng quân đội trên tuyến đầu phòng chống dịch để lại hình ảnh xúc động,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986646/Ttxvn_2012Chutichnuo.jpg?w=888&h=592&crop=auto&scale=both,Thời sự,laodong.vn,20/12/2021 | 17:26
https://laodong.vn/y-te/kit-xet-nghiem-cua-cong-ty-viet-a-khong-duoc-who-chap-nhan-bo-kh-cn-go-bai-986585.ldo,"Kit xét nghiệm của công ty Việt Á không được WHO chấp nhận, Bộ KH-CN gỡ bài",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986585/Bo-Test-Kit-Covid-19.jpg?w=888&h=592&crop=auto&scale=both,Y tế,laodong.vn,20/12/2021 | 18:40
https://laodong.vn/cong-doan/yeu-cau-ve-tang-luong-toi-thieu-cang-tro-nen-cap-thiet-986626.ldo,“Yêu cầu về tăng lương tối thiểu càng trở nên cấp thiết”,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986626/Cong-Nhan.JPG?w=888&h=592&crop=auto&scale=both,Công đoàn,laodong.vn,20/12/2021 | 18:21
https://laodong.vn/y-te/cong-ty-viet-a-chao-hang-kit-test-nhung-hcdc-loai-ngay-vi-gia-qua-cao-986664.ldo,"Công ty Việt Á chào hàng kit test, nhưng HCDC loại ngay vì giá quá cao",https://media-cdn.laodong.vn/Storage/NewsPortal/2021/12/20/986664/Z3038463053182_84Ab2.jpg,Y tế,laodong.vn,20/12/2021 | 17:46
https://laodong.vn/kinh-te/ngan-hang-nha-nuoc-se-de-xuat-co-che-ve-tien-ky-thuat-so-quoc-gia-986680.ldo,Ngân hàng Nhà nước sẽ đề xuất cơ chế về tiền kỹ thuật số quốc gia,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986680/Vna_Potal_Bitcoin_Ta.jpeg?w=888&h=592&crop=auto&scale=both,Kinh doanh,laodong.vn,20/12/2021 | 17:13
https://laodong.vn/the-gioi/co-that-dai-dich-covid-19-se-ket-thuc-vao-nam-2022-986648.ldo,Có thật đại dịch COVID-19 sẽ kết thúc vào năm 2022?,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986648/COVID-19.jpg?w=888&h=592&crop=auto&scale=both,Thế giới,laodong.vn,20/12/2021 | 16:28
https://laodong.vn/xa-hoi/ha-noi-khang-dinh-khong-mua-kit-xet-nghiem-cua-viet-a-co-nhan-tai-tro-986638.ldo,"Hà Nội khẳng định không mua kit xét nghiệm của Việt Á, có nhận tài trợ",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986638/Kit-Thu-Zxav-1639965.jpeg?w=888&h=592&crop=auto&scale=both,Xã hội,laodong.vn,20/12/2021 | 15:50
https://laodong.vn/su-kien-binh-luan/bo-khcn-hay-tra-loi-kit-cua-cong-ty-viet-a-co-duoc-who-cong-nhan-khong-986608.ldo,Bộ KHCN hãy trả lời kit của Công ty Việt Á có được WHO công nhận không?,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986608/Anh.jpg?w=888&h=592&crop=auto&scale=both,Sự kiện Bình luận,laodong.vn,20/12/2021 | 15:33
https://laodong.vn/ban-doc/chu-tich-phuong-o-hai-phong-len-tieng-vu-xin-xac-nhan-doc-than-phai-ung-ho-300000-dong-986525.ldo,Chủ tịch phường ở Hải Phòng lên tiếng vụ xin xác nhận độc thân phải ủng hộ 300.000 đồng,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986525/Dong-Dau-Treo-La-Gi.jpg?w=888&h=592&crop=auto&scale=both,Bạn đọc,laodong.vn,20/12/2021 | 15:21
https://laodong.vn/xa-hoi/hai-phong-dung-nhieu-dich-vu-kinh-doanh-o-ca-4-cap-do-dich-986727.ldo,Hải Phòng dừng nhiều dịch vụ kinh doanh ở cả 4 cấp độ dịch,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986727/4Af1eef37ae7b0b9e9f6.jpg?w=888&h=592&crop=auto&scale=both,Xã hội,laodong.vn,20/12/2021 | 19:44
https://laodong.vn/y-te/cdc-long-an-noi-gi-ve-viec-mua-kit-test-cua-cong-ty-viet-a-986744.ldo,CDC Long An nói gì về việc mua kit test của Công ty Việt Á?,"data:image/gif;base64,R0lGODlhAwACAIAAAAAAAP///yH5BAEAAAAALAAAAAADAAIAAAIChF8AOw==",Y tế,laodong.vn,20/12/2021 | 19:31
https://laodong.vn/xa-hoi/15-trieu-nguoi-chua-nhan-tien-tphcm-keo-dai-ho-tro-dot-3-986720.ldo,"1,5 triệu người chưa nhận tiền, TPHCM kéo dài hỗ trợ đợt 3",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986720/Goi-Ho-Tro-Dot-3.jpg?w=888&h=592&crop=auto&scale=both,Xã hội,laodong.vn,20/12/2021 | 19:12
https://laodong.vn/y-te/ha-noi-ghi-nhan-them-1641-ca-covid-19-trong-do-406-ca-cong-dong-986583.ldo,"Hà Nội ghi nhận thêm 1.641 ca COVID-19, trong đó 406 ca cộng đồng",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986583/B29303B6-8BE8-4558-B.jpeg?w=888&h=592&crop=auto&scale=both,Y tế,laodong.vn,20/12/2021 | 18:53
https://laodong.vn/y-te/ha-noi-tiep-tuc-ghi-nhan-so-ca-covid-19-moi-dung-dau-ca-nuoc-voi-1612-ca-986584.ldo,Hà Nội tiếp tục ghi nhận số ca COVID-19 mới đứng đầu cả nước với 1.612 ca,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986584/Diem-Tiem-Vaccine-CO.JPG?w=888&h=592&crop=auto&scale=both,Y tế,laodong.vn,20/12/2021 | 18:03
https://laodong.vn/xa-hoi/da-nang-mua-270000-kit-test-covid-19-cua-viet-a-co-tham-khao-gia-bo-y-te-986694.ldo,"Đà Nẵng mua 270.000 kit test COVID-19 của Việt Á, có tham khảo giá Bộ Y tế",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986694/Lay-Mau-Xet-Nghiem-4.jpg?w=888&h=592&crop=auto&scale=both,Xã hội,laodong.vn,20/12/2021 | 17:59
https://laodong.vn/bong-da/quang-hai-va-cac-dong-doi-dan-dau-nhieu-chi-so-tai-aff-cup-2020-986670.ldo,Quang Hải và các đồng đội dẫn đầu nhiều chỉ số tại AFF Cup 2020,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986670/Quang-Hai.jpg?w=888&h=592&crop=auto&scale=both,Bóng đá Việt Nam,laodong.vn,20/12/2021 | 17:52
https://laodong.vn/xa-hoi/cdc-dak-lak-tung-mua-hang-chuc-nghin-bo-kit-test-covid-19-tu-cong-ty-viet-a-986687.ldo,CDC Đắk Lắk từng mua hàng chục nghìn bộ kit test COVID-19 từ Công ty Việt Á,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986687/242092265_4266521488.jpeg?w=888&h=592&crop=auto&scale=both,Xã hội,laodong.vn,20/12/2021 | 17:51
https://laodong.vn/bong-da-quoc-te/chan-dung-cau-thu-nguy-hiem-nhat-doi-tuyen-thai-lan-tai-ban-ket-aff-cup-986538.ldo,"Chân dung cầu thủ ""nguy hiểm"" nhất đội tuyển Thái Lan tại bán kết AFF Cup",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986538/Chanathip.jpg?w=888&h=592&crop=auto&scale=both,Bóng đá quốc tế,laodong.vn,20/12/2021 | 17:17
https://laodong.vn/thoi-su/trao-giai-bao-chi-tuyen-truyen-ve-su-dung-nang-luong-tiet-kiem-nam-2021-986662.ldo,Trao giải Báo chí tuyên truyền về sử dụng năng lượng tiết kiệm năm 2021,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986662/94047F156800a25efb11.jpg?w=888&h=592&crop=auto&scale=both,Thời sự,laodong.vn,20/12/2021 | 17:17
https://laodong.vn/phap-luat/bi-nghi-nhin-deu-co-gai-bi-6-thanh-nien-danh-trong-thuong-986650.ldo,"Bị nghi ""nhìn đểu"", cô gái bị 6 thanh niên đánh trọng thương",https://media-cdn.laodong.vn/Storage/NewsPortal/2021/12/20/986650/6Thanhniendanhdapcog-01.jpg,Pháp luật,laodong.vn,20/12/2021 | 16:42
https://laodong.vn/xa-hoi/hang-loat-bai-giu-xe-quanh-san-bay-noi-bai-bi-so-gay-986643.ldo,Hàng loạt bãi giữ xe quanh sân bay Nội Bài bị “sờ gáy”,"data:image/gif;base64,R0lGODlhAwACAIAAAAAAAP///yH5BAEAAAAALAAAAAADAAIAAAIChF8AOw==",Xã hội,laodong.vn,20/12/2021 | 16:13
https://laodong.vn/su-kien-binh-luan/30-ti-lot-tay-kit-test-va-nhung-vuon-chanh-rung-kin-duoi-muong-roi-986491.ldo,30 tỉ “lót tay” kit test và những vườn chanh “rụng kín dưới mương rồi”,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986491/Chanh-Khong-Hat.jpg?w=888&h=592&crop=auto&scale=both,Sự kiện Bình luận,laodong.vn,20/12/2021 | 11:41
https://laodong.vn/thoi-su/ngoai-giao-van-hoa-lan-toa-gia-tri-va-quang-ba-san-pham-viet-nam-986736.ldo,Ngoại giao văn hóa lan tỏa giá trị và quảng bá sản phẩm Việt Nam,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986736/Ngoai-Giao-Van-Hoa.jpg?w=888&h=592&crop=auto&scale=both,Thời sự,laodong.vn,20/12/2021 | 19:16
https://laodong.vn/thoi-su/nghien-cuu-xay-dung-de-an-khu-do-thi-xuyen-bien-gioi-lao-bao-den-sa-van-986613.ldo,Nghiên cứu xây dựng đề án Khu đô thị xuyên biên giới Lao Bảo - Đen-sa-vẳn,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986613/Hoi-Dam-Quang-Tri-La.jpg?w=888&h=592&crop=auto&scale=both,Thời sự,laodong.vn,20/12/2021 | 15:49
https://laodong.vn/thoi-su/tphcm-ong-le-van-minh-lam-bi-thu-quan-10-986519.ldo,TPHCM: Ông Lê Văn Minh làm Bí thư quận 10,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986519/Le-Van-Minh.jpg?w=888&h=592&crop=auto&scale=both,Thời sự,laodong.vn,20/12/2021 | 10:58
https://laodong.vn/cong-doan-toan-quoc/ldld-tpvung-tau-tham-va-tang-qua-cac-don-vi-quan-doi-tren-dia-ban-986730.ldo,LĐLĐ TP.Vũng Tàu thăm và tặng quà các đơn vị quân đội trên địa bàn,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986730/Bchqs.jpg?w=629&h=419&crop=auto&scale=both,Công đoàn toàn quốc,laodong.vn,20/12/2021 | 19:38
https://laodong.vn/cong-doan/ldld-7-tinh-bien-gioi-phia-bac-ket-nap-moi-hon-3590-doan-vien-986649.ldo,LĐLĐ 7 tỉnh biên giới phía Bắc kết nạp mới hơn 3.590 đoàn viên,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986649/Ldld.jpg?w=888&h=592&crop=auto&scale=both,Công đoàn,laodong.vn,20/12/2021 | 17:24
https://laodong.vn/cong-doan/cong-doan-van-dong-chu-nha-tro-giam-gia-thue-cho-hon-19000-nguoi-lao-dong-986623.ldo,Công đoàn vận động chủ nhà trọ giảm giá thuê cho hơn 19.000 người lao động,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986623/Traohtbuaanca.jpg?w=888&h=592&crop=auto&scale=both,Công đoàn,laodong.vn,20/12/2021 | 15:46
